Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Mg User Factor Slope,Mg User Factor Offset,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Al User Factor Slope,Al User Factor Offset,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,Si User Factor Slope,Si User Factor Offset,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,P User Factor Slope,P User Factor Offset,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,S User Factor Slope,S User Factor Offset,Cl Compound,Cl Compound Level,Cl Compound Error,Cl Concentration,Cl Error1s,Cl User Factor Slope,Cl User Factor Offset,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ca User Factor Slope,Ca User Factor Offset,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,Ti User Factor Slope,Ti User Factor Offset,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,V User Factor Slope,V User Factor Offset,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Cr User Factor Slope,Cr User Factor Offset,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Mn User Factor Slope,Mn User Factor Offset,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Fe User Factor Slope,Fe User Factor Offset,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Co User Factor Slope,Co User Factor Offset,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Ni User Factor Slope,Ni User Factor Offset,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Cu User Factor Slope,Cu User Factor Offset,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,Zn User Factor Slope,Zn User Factor Offset,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,As User Factor Slope,As User Factor Offset,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Se User Factor Slope,Se User Factor Offset,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Rb User Factor Slope,Rb User Factor Offset,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Sr User Factor Slope,Sr User Factor Offset,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Y User Factor Slope,Y User Factor Offset,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Zr User Factor Slope,Zr User Factor Offset,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Nb User Factor Slope,Nb User Factor Offset,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Mo User Factor Slope,Mo User Factor Offset,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Ag User Factor Slope,Ag User Factor Offset,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Cd User Factor Slope,Cd User Factor Offset,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sn User Factor Slope,Sn User Factor Offset,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Sb User Factor Slope,Sb User Factor Offset,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,Ba User Factor Slope,Ba User Factor Offset,La Compound,La Compound Level,La Compound Error,La Concentration,La Error1s,La User Factor Slope,La User Factor Offset,Ce Compound,Ce Compound Level,Ce Compound Error,Ce Concentration,Ce Error1s,Ce User Factor Slope,Ce User Factor Offset,Pr Compound,Pr Compound Level,Pr Compound Error,Pr Concentration,Pr Error1s,Pr User Factor Slope,Pr User Factor Offset,Nd Compound,Nd Compound Level,Nd Compound Error,Nd Concentration,Nd Error1s,Nd User Factor Slope,Nd User Factor Offset,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,W User Factor Slope,W User Factor Offset,Au Compound,Au Compound Level,Au Compound Error,Au Concentration,Au Error1s,Au User Factor Slope,Au User Factor Offset,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Hg User Factor Slope,Hg User Factor Offset,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Pb User Factor Slope,Pb User Factor Offset,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Bi User Factor Slope,Bi User Factor Offset,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,Th User Factor Slope,Th User Factor Offset,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,U User Factor Slope,U User Factor Offset,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,LE User Factor Slope,LE User Factor Offset,info,Real Time 1,Real Time 2,Real Time 3,
820926,50,2024-04-22,19:03:50,Geochem(3-Beam),,50,No,,,PPM,,,,<LOD,35111,1.00000,0.00000,,,,44394,939,1.00000,0.00000,,,,201643,1125,1.00000,0.00000,,,,3955,106,1.00000,0.00000,,,,996,71,1.00000,0.00000,,,,<LOD,1162,1.00000,0.00000,,,,15970,120,1.00000,0.00000,,,,7576,344,1.00000,0.00000,,,,<LOD,359,1.00000,0.00000,,,,<LOD,201,1.00000,0.00000,,,,704,46,1.00000,0.00000,,,,31521,275,1.00000,0.00000,,,,<LOD,269,1.00000,0.00000,,,,61,11,1.00000,0.00000,,,,169,12,1.00000,0.00000,,,,129,9,1.00000,0.00000,,,,19,5,1.00000,0.00000,,,,<LOD,7,1.00000,0.00000,,,,103,3,1.00000,0.00000,,,,215,4,1.00000,0.00000,,,,40,3,1.00000,0.00000,,,,671,8,1.00000,0.00000,,,,34,3,1.00000,0.00000,,,,<LOD,18,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,75,1.00000,0.00000,,,,<LOD,86,1.00000,0.00000,,,,<LOD,114,1.00000,0.00000,,,,128,16,1.00000,0.00000,,,,<LOD,7624,1.00000,0.00000,,,,<LOD,8278,1.00000,0.00000,,,,<LOD,12254,1.00000,0.00000,,,,<LOD,24742,1.00000,0.00000,,,,49,16,1.00000,0.00000,,,,<LOD,20,1.00000,0.00000,,,,<LOD,41,1.00000,0.00000,,,,75,5,1.00000,0.00000,,,,<LOD,85,1.00000,0.00000,,,,52,8,1.00000,0.00000,,,,16,4,1.00000,0.00000,,,,691481,1310,1.00000,0.00000,D_C2_S,10,20,20,
820926,51,2024-04-22,19:07:46,Geochem(3-Beam),,51,No,,,PPM,,,,<LOD,88777,1.00000,0.00000,,,,20304,1950,1.00000,0.00000,,,,71275,1158,1.00000,0.00000,,,,8007,248,1.00000,0.00000,,,,4666,187,1.00000,0.00000,,,,2758,224,1.00000,0.00000,,,,82521,961,1.00000,0.00000,,,,7861,640,1.00000,0.00000,,,,<LOD,748,1.00000,0.00000,,,,<LOD,451,1.00000,0.00000,,,,1507,116,1.00000,0.00000,,,,28794,498,1.00000,0.00000,,,,<LOD,432,1.00000,0.00000,,,,<LOD,97,1.00000,0.00000,,,,813,43,1.00000,0.00000,,,,676,34,1.00000,0.00000,,,,<LOD,39,1.00000,0.00000,,,,<LOD,18,1.00000,0.00000,,,,19,4,1.00000,0.00000,,,,94,5,1.00000,0.00000,,,,28,5,1.00000,0.00000,,,,76,6,1.00000,0.00000,,,,34,6,1.00000,0.00000,,,,<LOD,32,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,138,1.00000,0.00000,,,,<LOD,150,1.00000,0.00000,,,,<LOD,199,1.00000,0.00000,,,,<LOD,9728,1.00000,0.00000,,,,<LOD,17481,1.00000,0.00000,,,,<LOD,18664,1.00000,0.00000,,,,<LOD,26670,1.00000,0.00000,,,,<LOD,56815,1.00000,0.00000,,,,<LOD,212,1.00000,0.00000,,,,<LOD,49,1.00000,0.00000,,,,<LOD,109,1.00000,0.00000,,,,61,10,1.00000,0.00000,,,,<LOD,176,1.00000,0.00000,,,,101,17,1.00000,0.00000,,,,26,8,1.00000,0.00000,,,,770379,2201,1.00000,0.00000,B_B3_C,10,20,20,
820926,52,2024-04-22,19:11:46,Geochem(3-Beam),,52,No,,,PPM,,,,<LOD,35672,1.00000,0.00000,,,,41112,871,1.00000,0.00000,,,,183779,1004,1.00000,0.00000,,,,3499,93,1.00000,0.00000,,,,1271,63,1.00000,0.00000,,,,<LOD,1189,1.00000,0.00000,,,,13752,101,1.00000,0.00000,,,,5654,293,1.00000,0.00000,,,,<LOD,342,1.00000,0.00000,,,,<LOD,174,1.00000,0.00000,,,,647,41,1.00000,0.00000,,,,30515,252,1.00000,0.00000,,,,<LOD,251,1.00000,0.00000,,,,53,9,1.00000,0.00000,,,,109,10,1.00000,0.00000,,,,121,8,1.00000,0.00000,,,,28,5,1.00000,0.00000,,,,<LOD,6,1.00000,0.00000,,,,94,3,1.00000,0.00000,,,,190,4,1.00000,0.00000,,,,36,3,1.00000,0.00000,,,,465,6,1.00000,0.00000,,,,23,3,1.00000,0.00000,,,,10,3,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,72,1.00000,0.00000,,,,<LOD,81,1.00000,0.00000,,,,<LOD,110,1.00000,0.00000,,,,128,17,1.00000,0.00000,,,,<LOD,6817,1.00000,0.00000,,,,<LOD,7278,1.00000,0.00000,,,,<LOD,10717,1.00000,0.00000,,,,<LOD,22828,1.00000,0.00000,,,,<LOD,74,1.00000,0.00000,,,,<LOD,19,1.00000,0.00000,,,,<LOD,39,1.00000,0.00000,,,,78,5,1.00000,0.00000,,,,<LOD,77,1.00000,0.00000,,,,44,8,1.00000,0.00000,,,,<LOD,23,1.00000,0.00000,,,,718393,1193,1.00000,0.00000,C_A4_S,10,20,20,
820926,53,2024-04-22,19:15:23,Geochem(3-Beam),,53,No,,,PPM,,,,<LOD,35730,1.00000,0.00000,,,,43629,912,1.00000,0.00000,,,,186916,1054,1.00000,0.00000,,,,4349,104,1.00000,0.00000,,,,1407,68,1.00000,0.00000,,,,<LOD,1190,1.00000,0.00000,,,,15221,113,1.00000,0.00000,,,,6630,312,1.00000,0.00000,,,,<LOD,335,1.00000,0.00000,,,,<LOD,197,1.00000,0.00000,,,,799,47,1.00000,0.00000,,,,33526,279,1.00000,0.00000,,,,<LOD,273,1.00000,0.00000,,,,53,10,1.00000,0.00000,,,,161,11,1.00000,0.00000,,,,180,10,1.00000,0.00000,,,,30,5,1.00000,0.00000,,,,<LOD,7,1.00000,0.00000,,,,105,3,1.00000,0.00000,,,,188,4,1.00000,0.00000,,,,46,3,1.00000,0.00000,,,,547,7,1.00000,0.00000,,,,31,3,1.00000,0.00000,,,,<LOD,17,1.00000,0.00000,,,,11,3,1.00000,0.00000,,,,<LOD,73,1.00000,0.00000,,,,<LOD,83,1.00000,0.00000,,,,<LOD,111,1.00000,0.00000,,,,88,16,1.00000,0.00000,,,,<LOD,7292,1.00000,0.00000,,,,<LOD,7591,1.00000,0.00000,,,,<LOD,11446,1.00000,0.00000,,,,<LOD,24313,1.00000,0.00000,,,,<LOD,78,1.00000,0.00000,,,,<LOD,21,1.00000,0.00000,,,,<LOD,40,1.00000,0.00000,,,,88,6,1.00000,0.00000,,,,<LOD,81,1.00000,0.00000,,,,55,8,1.00000,0.00000,,,,<LOD,25,1.00000,0.00000,,,,705937,1250,1.00000,0.00000,C_A3_S,10,20,20,
820926,54,2024-04-22,19:18:06,Geochem(3-Beam),,54,No,,,PPM,,,,<LOD,55908,1.00000,0.00000,,,,49931,1527,1.00000,0.00000,,,,211499,1754,1.00000,0.00000,,,,5807,199,1.00000,0.00000,,,,2656,148,1.00000,0.00000,,,,<LOD,1918,1.00000,0.00000,,,,37800,368,1.00000,0.00000,,,,9109,562,1.00000,0.00000,,,,<LOD,605,1.00000,0.00000,,,,<LOD,341,1.00000,0.00000,,,,1020,83,1.00000,0.00000,,,,40689,497,1.00000,0.00000,,,,<LOD,441,1.00000,0.00000,,,,84,20,1.00000,0.00000,,,,970,40,1.00000,0.00000,,,,409,23,1.00000,0.00000,,,,26,8,1.00000,0.00000,,,,<LOD,13,1.00000,0.00000,,,,47,4,1.00000,0.00000,,,,103,5,1.00000,0.00000,,,,33,4,1.00000,0.00000,,,,166,6,1.00000,0.00000,,,,36,5,1.00000,0.00000,,,,<LOD,25,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,108,1.00000,0.00000,,,,<LOD,117,1.00000,0.00000,,,,<LOD,155,1.00000,0.00000,,,,<LOD,7843,1.00000,0.00000,,,,<LOD,13868,1.00000,0.00000,,,,<LOD,14286,1.00000,0.00000,,,,<LOD,21875,1.00000,0.00000,,,,<LOD,46805,1.00000,0.00000,,,,<LOD,151,1.00000,0.00000,,,,<LOD,39,1.00000,0.00000,,,,<LOD,74,1.00000,0.00000,,,,80,9,1.00000,0.00000,,,,<LOD,134,1.00000,0.00000,,,,105,14,1.00000,0.00000,,,,28,7,1.00000,0.00000,,,,639401,2079,1.00000,0.00000,B_B2_C,10,20,20,
820926,55,2024-04-22,19:20:08,Geochem(3-Beam),,55,No,,,PPM,,,,<LOD,30776,1.00000,0.00000,,,,56046,1029,1.00000,0.00000,,,,248378,1344,1.00000,0.00000,,,,4446,120,1.00000,0.00000,,,,603,79,1.00000,0.00000,,,,<LOD,1031,1.00000,0.00000,,,,19415,148,1.00000,0.00000,,,,8946,390,1.00000,0.00000,,,,<LOD,438,1.00000,0.00000,,,,<LOD,220,1.00000,0.00000,,,,970,57,1.00000,0.00000,,,,51728,414,1.00000,0.00000,,,,<LOD,366,1.00000,0.00000,,,,61,12,1.00000,0.00000,,,,184,14,1.00000,0.00000,,,,204,12,1.00000,0.00000,,,,<LOD,26,1.00000,0.00000,,,,<LOD,8,1.00000,0.00000,,,,116,4,1.00000,0.00000,,,,241,5,1.00000,0.00000,,,,58,4,1.00000,0.00000,,,,560,8,1.00000,0.00000,,,,40,4,1.00000,0.00000,,,,<LOD,18,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,76,1.00000,0.00000,,,,<LOD,86,1.00000,0.00000,,,,<LOD,115,1.00000,0.00000,,,,103,17,1.00000,0.00000,,,,<LOD,8512,1.00000,0.00000,,,,<LOD,9074,1.00000,0.00000,,,,<LOD,13259,1.00000,0.00000,,,,<LOD,28046,1.00000,0.00000,,,,<LOD,84,1.00000,0.00000,,,,<LOD,24,1.00000,0.00000,,,,<LOD,45,1.00000,0.00000,,,,128,8,1.00000,0.00000,,,,<LOD,89,1.00000,0.00000,,,,72,10,1.00000,0.00000,,,,20,5,1.00000,0.00000,,,,607682,1518,1.00000,0.00000,C_A4_C,10,20,20,
820926,56,2024-04-22,19:22:03,Geochem(3-Beam),,56,No,,,PPM,,,,<LOD,36868,1.00000,0.00000,,,,52030,1069,1.00000,0.00000,,,,218351,1297,1.00000,0.00000,,,,3491,115,1.00000,0.00000,,,,1157,82,1.00000,0.00000,,,,<LOD,1244,1.00000,0.00000,,,,16475,136,1.00000,0.00000,,,,7210,379,1.00000,0.00000,,,,<LOD,424,1.00000,0.00000,,,,<LOD,235,1.00000,0.00000,,,,781,53,1.00000,0.00000,,,,44103,381,1.00000,0.00000,,,,<LOD,344,1.00000,0.00000,,,,73,13,1.00000,0.00000,,,,172,14,1.00000,0.00000,,,,161,11,1.00000,0.00000,,,,41,6,1.00000,0.00000,,,,<LOD,8,1.00000,0.00000,,,,126,4,1.00000,0.00000,,,,234,5,1.00000,0.00000,,,,54,4,1.00000,0.00000,,,,516,8,1.00000,0.00000,,,,39,4,1.00000,0.00000,,,,<LOD,19,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,79,1.00000,0.00000,,,,<LOD,89,1.00000,0.00000,,,,<LOD,118,1.00000,0.00000,,,,103,15,1.00000,0.00000,,,,<LOD,9118,1.00000,0.00000,,,,<LOD,9588,1.00000,0.00000,,,,<LOD,14583,1.00000,0.00000,,,,<LOD,30389,1.00000,0.00000,,,,78,20,1.00000,0.00000,,,,<LOD,22,1.00000,0.00000,,,,<LOD,45,1.00000,0.00000,,,,96,7,1.00000,0.00000,,,,<LOD,92,1.00000,0.00000,,,,68,10,1.00000,0.00000,,,,<LOD,28,1.00000,0.00000,,,,654641,1498,1.00000,0.00000,C_A5_C,10,20,20,
820926,57,2024-04-22,19:23:39,Geochem(3-Beam),,57,No,,,PPM,,,,<LOD,32742,1.00000,0.00000,,,,41763,831,1.00000,0.00000,,,,190898,985,1.00000,0.00000,,,,3498,89,1.00000,0.00000,,,,797,60,1.00000,0.00000,,,,<LOD,1098,1.00000,0.00000,,,,11530,85,1.00000,0.00000,,,,5506,274,1.00000,0.00000,,,,<LOD,313,1.00000,0.00000,,,,<LOD,177,1.00000,0.00000,,,,492,36,1.00000,0.00000,,,,30109,240,1.00000,0.00000,,,,<LOD,239,1.00000,0.00000,,,,52,9,1.00000,0.00000,,,,107,9,1.00000,0.00000,,,,112,7,1.00000,0.00000,,,,22,4,1.00000,0.00000,,,,<LOD,6,1.00000,0.00000,,,,88,3,1.00000,0.00000,,,,182,3,1.00000,0.00000,,,,37,2,1.00000,0.00000,,,,429,5,1.00000,0.00000,,,,27,3,1.00000,0.00000,,,,<LOD,15,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,70,1.00000,0.00000,,,,<LOD,81,1.00000,0.00000,,,,<LOD,110,1.00000,0.00000,,,,104,17,1.00000,0.00000,,,,<LOD,6518,1.00000,0.00000,,,,<LOD,6928,1.00000,0.00000,,,,<LOD,10358,1.00000,0.00000,,,,<LOD,21428,1.00000,0.00000,,,,<LOD,70,1.00000,0.00000,,,,<LOD,20,1.00000,0.00000,,,,<LOD,36,1.00000,0.00000,,,,74,5,1.00000,0.00000,,,,<LOD,74,1.00000,0.00000,,,,41,7,1.00000,0.00000,,,,<LOD,22,1.00000,0.00000,,,,714130,1155,1.00000,0.00000,C_A6_C,10,20,20,
820926,58,2024-04-22,19:25:20,Geochem(3-Beam),,58,No,,,PPM,,,,<LOD,34979,1.00000,0.00000,,,,44914,935,1.00000,0.00000,,,,202263,1116,1.00000,0.00000,,,,3575,102,1.00000,0.00000,,,,824,69,1.00000,0.00000,,,,<LOD,1188,1.00000,0.00000,,,,14693,112,1.00000,0.00000,,,,6113,315,1.00000,0.00000,,,,<LOD,337,1.00000,0.00000,,,,<LOD,204,1.00000,0.00000,,,,573,43,1.00000,0.00000,,,,31313,270,1.00000,0.00000,,,,<LOD,270,1.00000,0.00000,,,,77,11,1.00000,0.00000,,,,172,12,1.00000,0.00000,,,,136,9,1.00000,0.00000,,,,27,5,1.00000,0.00000,,,,<LOD,7,1.00000,0.00000,,,,107,3,1.00000,0.00000,,,,209,4,1.00000,0.00000,,,,42,3,1.00000,0.00000,,,,545,7,1.00000,0.00000,,,,31,3,1.00000,0.00000,,,,<LOD,17,1.00000,0.00000,,,,14,3,1.00000,0.00000,,,,<LOD,75,1.00000,0.00000,,,,<LOD,86,1.00000,0.00000,,,,<LOD,116,1.00000,0.00000,,,,112,16,1.00000,0.00000,,,,<LOD,7326,1.00000,0.00000,,,,<LOD,7965,1.00000,0.00000,,,,<LOD,11670,1.00000,0.00000,,,,<LOD,24228,1.00000,0.00000,,,,<LOD,76,1.00000,0.00000,,,,<LOD,21,1.00000,0.00000,,,,<LOD,41,1.00000,0.00000,,,,75,5,1.00000,0.00000,,,,<LOD,85,1.00000,0.00000,,,,63,8,1.00000,0.00000,,,,<LOD,26,1.00000,0.00000,,,,694122,1298,1.00000,0.00000,C_B5_C,10,20,20,
820926,59,2024-04-22,19:27:04,Geochem(3-Beam),,59,No,,,PPM,,,,<LOD,33725,1.00000,0.00000,,,,39152,823,1.00000,0.00000,,,,176829,951,1.00000,0.00000,,,,3455,88,1.00000,0.00000,,,,1412,60,1.00000,0.00000,,,,<LOD,1134,1.00000,0.00000,,,,13929,98,1.00000,0.00000,,,,5823,279,1.00000,0.00000,,,,<LOD,294,1.00000,0.00000,,,,<LOD,178,1.00000,0.00000,,,,666,40,1.00000,0.00000,,,,31603,249,1.00000,0.00000,,,,<LOD,248,1.00000,0.00000,,,,42,9,1.00000,0.00000,,,,147,10,1.00000,0.00000,,,,160,9,1.00000,0.00000,,,,20,5,1.00000,0.00000,,,,<LOD,6,1.00000,0.00000,,,,84,3,1.00000,0.00000,,,,178,3,1.00000,0.00000,,,,31,2,1.00000,0.00000,,,,467,6,1.00000,0.00000,,,,25,3,1.00000,0.00000,,,,<LOD,15,1.00000,0.00000,,,,16,3,1.00000,0.00000,,,,<LOD,69,1.00000,0.00000,,,,<LOD,79,1.00000,0.00000,,,,<LOD,106,1.00000,0.00000,,,,146,18,1.00000,0.00000,,,,<LOD,6129,1.00000,0.00000,,,,<LOD,6646,1.00000,0.00000,,,,<LOD,9748,1.00000,0.00000,,,,<LOD,20202,1.00000,0.00000,,,,<LOD,69,1.00000,0.00000,,,,<LOD,19,1.00000,0.00000,,,,<LOD,35,1.00000,0.00000,,,,107,5,1.00000,0.00000,,,,<LOD,72,1.00000,0.00000,,,,32,7,1.00000,0.00000,,,,<LOD,22,1.00000,0.00000,,,,725677,1134,1.00000,0.00000,C_A1_S,10,20,20,
820926,60,2024-04-22,19:29:21,Geochem(3-Beam),,60,No,,,PPM,,,,<LOD,36932,1.00000,0.00000,,,,43345,958,1.00000,0.00000,,,,204043,1152,1.00000,0.00000,,,,3588,106,1.00000,0.00000,,,,1059,73,1.00000,0.00000,,,,<LOD,1234,1.00000,0.00000,,,,14333,113,1.00000,0.00000,,,,6772,337,1.00000,0.00000,,,,<LOD,389,1.00000,0.00000,,,,<LOD,197,1.00000,0.00000,,,,624,45,1.00000,0.00000,,,,30290,272,1.00000,0.00000,,,,<LOD,268,1.00000,0.00000,,,,33,10,1.00000,0.00000,,,,146,12,1.00000,0.00000,,,,128,9,1.00000,0.00000,,,,28,5,1.00000,0.00000,,,,<LOD,7,1.00000,0.00000,,,,99,3,1.00000,0.00000,,,,198,4,1.00000,0.00000,,,,43,3,1.00000,0.00000,,,,612,7,1.00000,0.00000,,,,28,3,1.00000,0.00000,,,,<LOD,18,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,78,1.00000,0.00000,,,,<LOD,87,1.00000,0.00000,,,,<LOD,117,1.00000,0.00000,,,,93,15,1.00000,0.00000,,,,<LOD,8139,1.00000,0.00000,,,,<LOD,8613,1.00000,0.00000,,,,<LOD,12708,1.00000,0.00000,,,,<LOD,26902,1.00000,0.00000,,,,<LOD,79,1.00000,0.00000,,,,<LOD,23,1.00000,0.00000,,,,<LOD,41,1.00000,0.00000,,,,61,5,1.00000,0.00000,,,,<LOD,87,1.00000,0.00000,,,,55,8,1.00000,0.00000,,,,13,4,1.00000,0.00000,,,,694405,1337,1.00000,0.00000,D_B2_S,10,20,20,
820926,61,2024-04-22,19:31:13,Geochem(3-Beam),,61,No,,,PPM,,,,<LOD,33369,1.00000,0.00000,,,,43213,835,1.00000,0.00000,,,,172015,926,1.00000,0.00000,,,,3531,87,1.00000,0.00000,,,,1019,59,1.00000,0.00000,,,,<LOD,1106,1.00000,0.00000,,,,13912,97,1.00000,0.00000,,,,5945,275,1.00000,0.00000,,,,<LOD,313,1.00000,0.00000,,,,<LOD,164,1.00000,0.00000,,,,639,39,1.00000,0.00000,,,,32511,251,1.00000,0.00000,,,,<LOD,247,1.00000,0.00000,,,,30,8,1.00000,0.00000,,,,91,9,1.00000,0.00000,,,,141,8,1.00000,0.00000,,,,21,5,1.00000,0.00000,,,,<LOD,6,1.00000,0.00000,,,,87,3,1.00000,0.00000,,,,194,4,1.00000,0.00000,,,,35,2,1.00000,0.00000,,,,399,5,1.00000,0.00000,,,,24,3,1.00000,0.00000,,,,<LOD,15,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,69,1.00000,0.00000,,,,<LOD,80,1.00000,0.00000,,,,<LOD,107,1.00000,0.00000,,,,121,18,1.00000,0.00000,,,,<LOD,6001,1.00000,0.00000,,,,<LOD,6376,1.00000,0.00000,,,,<LOD,9547,1.00000,0.00000,,,,<LOD,20404,1.00000,0.00000,,,,<LOD,65,1.00000,0.00000,,,,<LOD,17,1.00000,0.00000,,,,<LOD,34,1.00000,0.00000,,,,94,5,1.00000,0.00000,,,,<LOD,70,1.00000,0.00000,,,,26,7,1.00000,0.00000,,,,<LOD,21,1.00000,0.00000,,,,725950,1122,1.00000,0.00000,C_A7_S,10,20,20,
820926,62,2024-04-22,19:33:30,Geochem(3-Beam),,62,No,,,PPM,,,,<LOD,34460,1.00000,0.00000,,,,40944,867,1.00000,0.00000,,,,193647,1045,1.00000,0.00000,,,,3128,92,1.00000,0.00000,,,,1032,63,1.00000,0.00000,,,,<LOD,1146,1.00000,0.00000,,,,12389,94,1.00000,0.00000,,,,6815,306,1.00000,0.00000,,,,<LOD,339,1.00000,0.00000,,,,<LOD,183,1.00000,0.00000,,,,666,42,1.00000,0.00000,,,,33512,271,1.00000,0.00000,,,,<LOD,265,1.00000,0.00000,,,,31,9,1.00000,0.00000,,,,97,9,1.00000,0.00000,,,,108,8,1.00000,0.00000,,,,<LOD,21,1.00000,0.00000,,,,<LOD,7,1.00000,0.00000,,,,85,3,1.00000,0.00000,,,,198,4,1.00000,0.00000,,,,35,3,1.00000,0.00000,,,,443,6,1.00000,0.00000,,,,24,3,1.00000,0.00000,,,,<LOD,16,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,72,1.00000,0.00000,,,,<LOD,83,1.00000,0.00000,,,,<LOD,112,1.00000,0.00000,,,,128,17,1.00000,0.00000,,,,<LOD,6707,1.00000,0.00000,,,,<LOD,7067,1.00000,0.00000,,,,<LOD,10591,1.00000,0.00000,,,,<LOD,22532,1.00000,0.00000,,,,<LOD,70,1.00000,0.00000,,,,<LOD,18,1.00000,0.00000,,,,<LOD,36,1.00000,0.00000,,,,87,5,1.00000,0.00000,,,,<LOD,75,1.00000,0.00000,,,,31,8,1.00000,0.00000,,,,14,4,1.00000,0.00000,,,,706586,1221,1.00000,0.00000,C_A1_C,10,20,20,
